"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"251","2014-09-16",67,68.029999,66.510002,67.75,2723900,67.75,0
"250","2014-09-17",68.190002,69.599998,68.190002,69.089996,2663000,69.089996,0.019585484845393
"249","2014-09-18",69.230003,69.75,69.059998,69.57,1391000,69.57,0.00692349533034659
"248","2014-09-19",70.059998,70.160004,68.25,68.410004,5474400,68.410004,-0.0168143686916612
"247","2014-09-22",68.309998,68.43,65.139999,66.470001,3251400,66.470001,-0.0287683381460175
"246","2014-09-23",66.220001,68,66.169998,66.879997,2344200,66.879997,0.0061491908221146
"245","2014-09-24",66.910004,68.739998,66.470001,68.68,1959500,68.68,0.0265581121092891
"244","2014-09-25",68.400002,68.879997,67.5,67.550003,3064900,67.550003,-0.0165899272115209
"243","2014-09-26",69.260002,70.57,69.099998,69.82,4507200,69.82,0.033052392859136
"242","2014-09-29",68.900002,70.290001,68.760002,70.120003,1964900,70.120003,0.00428760115994216
"241","2014-09-30",70.07,70.5,68.879997,69.099998,2505600,69.099998,-0.0146534010067682
"240","2014-10-01",68.900002,69.010002,65.620003,66.370003,3311400,66.370003,-0.0403095094710861
"239","2014-10-02",66.339996,67.029999,64.440002,66.790001,3139700,66.790001,0.00630819135086827
"238","2014-10-03",67.489998,68.339996,67.150002,67.839996,1990600,67.839996,0.0155985488115359
"237","2014-10-06",68.279999,68.400002,66.5,66.800003,2029700,66.800003,-0.015448807068603
"236","2014-10-07",66.449997,67.139999,65.75,66.010002,1957800,66.010002,-0.0118968494536602
"235","2014-10-08",66.089996,67.709999,64.879997,67.510002,2372500,67.510002,0.0224694886799007
"234","2014-10-09",67.449997,67.889999,65.110001,65.370003,2997300,65.370003,-0.032212281161771
"233","2014-10-10",65.370003,65.919998,63.259998,63.720001,2735800,63.720001,-0.0255649827817409
"232","2014-10-13",63.509998,63.650002,60.240002,61.639999,4225700,61.639999,-0.0331875065068242
"231","2014-10-14",62.220001,62.82,61.09,61.709999,3764900,61.709999,0.00113498189946305
"230","2014-10-15",60.610001,63.299999,60,63.009998,4495600,63.009998,0.0208474360848238
"229","2014-10-16",61.689999,64.82,61.560001,64.629997,2913500,64.629997,0.0253852406437608
"228","2014-10-17",65.769997,66.480003,64.900002,65.129997,2919100,65.129997,0.00770657363985551
"227","2014-10-20",65.07,65.540001,64.599998,65.110001,2733800,65.110001,-0.000307063889192054
"226","2014-10-21",65.730003,67.489998,65.68,67.449997,3011000,67.449997,0.0353083755689788
"225","2014-10-22",67.82,68.239998,65.760002,66.050003,4417300,66.050003,-0.0209744617879036
"224","2014-10-23",62.790001,67.400002,61.82,64.339996,9996500,64.339996,-0.0262306167473146
"223","2014-10-24",64.349998,65.050003,63.880001,64.25,2349000,64.25,-0.00139973586582586
"222","2014-10-27",64.139999,65.150002,63.779999,64.709999,1858700,64.709999,0.00713400984028338
"221","2014-10-28",64.709999,64.900002,63.970001,64.300003,1964900,64.300003,-0.00635605571574117
