"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"123","2015-03-26",70.35,71.23,68.68,71.01,2108500,69.5551,0.00820140343668335
"122","2015-03-27",72.74,75.1,72.22,72.97,3436500,71.4749,0.0272276855835263
"121","2015-03-30",73.16,74.28,73.01,73.8,1207500,72.2879,0.0113103338288981
"120","2015-03-31",73.44,74.17,73.26,73.69,1352800,72.1802,-0.00149162682751889
"119","2015-04-01",73.1,74.13,72.67,73.93,1369600,72.4153,0.00325159479010077
"118","2015-04-02",73.65,74.6,73.36,74.32,920000,72.7973,0.00526139493657415
"117","2015-04-03",74.32,74.32,74.32,74.32,0,72.7973,0
"116","2015-04-06",74.32,74.32,74.32,74.32,0,72.7973,0
"115","2015-04-07",74.4,74.97,74.04,74.55,1085900,73.0225,0.00308994670516439
"114","2015-04-08",74.49,75,74.18,75,825400,73.4633,0.00601807232556294
"113","2015-04-09",75,76,74.91,75.82,1017900,74.2665,0.0108739965518782
"112","2015-04-10",76,77.23,75.99,77.21,1051600,75.628,0.0181668722325357
"111","2015-04-13",76.88,77.25,76.49,76.72,766600,75.1481,-0.00636655174554155
"110","2015-04-14",76.3,76.71,75.82,76.12,845500,74.5604,-0.00785138814723397
"109","2015-04-15",75.9,76.91,75.38,76.26,1101500,74.6975,0.00183751200146891
"108","2015-04-16",76.26,77.26,75.53,76.03,1108600,74.4722,-0.00302055518907244
"107","2015-04-17",75.75,76.37,73.17,73.35,1527700,71.8471,-0.0358854946513547
"106","2015-04-20",73.28,74.84,73.24,74.75,829100,73.2184,0.0189067076818052
"105","2015-04-21",75,76.31,74.77,75.63,1073100,74.0804,0.0117038175971422
"104","2015-04-22",75.5,76.25,74.14,74.42,979900,72.8952,-0.0161283069494617
"103","2015-04-23",74.34,74.79,72.95,73.25,1257200,71.7492,-0.0158464750212997
"102","2015-04-24",73.51,75.03,73.51,74.41,887700,72.8854,0.0157120935119931
"101","2015-04-27",74.55,76.51,74.01,76.51,987900,74.9424,0.0278311098345907
"100","2015-04-28",76.56,76.92,75.84,76.27,1165100,74.7073,-0.00314177506761343
"99","2015-04-29",76.33,76.88,73.3,73.38,1479500,71.8765,-0.0386282572490113
"98","2015-04-30",73.45,74.08,72.87,73.42,1148300,71.9157,0.00054495914155223
"97","2015-05-01",73.42,73.42,73.42,73.42,0,71.9157,0
"96","2015-05-04",74.02,76.03,73.56,75.58,1221900,74.0314,0.0289953198526546
"95","2015-05-05",77.01,78.05,73.8,73.88,2119400,72.3663,-0.0227495425903037
