"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"112","2015-04-06",38,38.389999,37.68,38.369999,1483900,37.728588,0.00444033640629349
"111","2015-04-07",38.369999,38.5,37.919998,37.98,1332100,37.345108,-0.0102161728126933
"110","2015-04-08",37.799999,38.779999,37.740002,38.709999,1649200,38.062904,0.0190382333722987
"109","2015-04-09",38.759998,40,38.349998,39.990002,1911600,39.32151,0.0325315341147903
"108","2015-04-10",40.18,40.41,39.560001,40.400002,1269000,39.724656,0.0102003616008249
"107","2015-04-13",40.400002,40.799999,39.459999,40.419998,1843900,39.744318,0.000494828022964774
"106","2015-04-14",40.25,40.52,39.68,40.400002,1497600,39.724656,-0.00049482802296485
"105","2015-04-15",40.580002,40.959999,39.959999,40.889999,2297100,40.206463,0.0120556754486398
"104","2015-04-16",40.939999,41.299999,40.68,40.939999,1457200,40.255626,0.00122204588646032
"103","2015-04-17",40.709999,40.75,39.459999,39.66,1562100,38.997024,-0.0317644327155041
"102","2015-04-20",39.790001,40.439999,39.759998,40.32,1309600,39.645991,0.0165045006714634
"101","2015-04-21",40.439999,40.490002,39.73,40.080002,1377000,39.410005,-0.00597011708630548
"100","2015-04-22",40,40.360001,39.599998,40.240002,976100,39.56733,0.00398406881646392
"99","2015-04-23",40.25,40.540001,40.049999,40.32,866600,39.645991,0.00198604826984137
"98","2015-04-24",40.299999,40.77,40.139999,40.709999,871800,40.029471,0.00962611418778489
"97","2015-04-27",40.73,41.009998,40.25,40.279999,1048800,39.606659,-0.0106186949267534
"96","2015-04-28",40.18,40.470001,39.560001,40.389999,947800,39.714821,0.00272716179257289
"95","2015-04-29",40.07,40.540001,39.16,39.330002,1246300,38.672543,-0.0265945675212336
"94","2015-04-30",39.23,39.330002,38.419998,38.540001,1135700,37.895748,-0.0202909483621961
"93","2015-05-01",38.630001,39.189999,38.459999,39.169998,769800,38.515214,0.0162144076849664
"92","2015-05-04",39.310001,40.16,39.099998,40.119999,878000,39.449334,0.0239638415502559
"91","2015-05-05",39.93,40.290001,39.740002,40.02,1096900,39.351007,-0.00249560901292273
"90","2015-05-06",39.900002,39.900002,38.75,39.130001,1451900,38.475885,-0.0224898673774271
"89","2015-05-07",39.139999,39.619999,38.470001,39.509998,1705100,38.84953,0.00966429202504168
"88","2015-05-08",39.84,40.5,39.720001,40.189999,1055500,39.518163,0.017064429776096
"87","2015-05-11",40.09,40.490002,39.740002,39.759998,1018900,39.095351,-0.0107568520927368
"86","2015-05-12",39.5,39.82,39.02,39.049999,1333600,38.397221,-0.0180184808090612
"85","2015-05-13",39.07,39.380001,38.52,39.200001,1569800,38.544715,0.00383392162912061
"84","2015-05-14",39.380001,39.400002,38.75,39.169998,747200,38.515214,-0.000765675688366324
"83","2015-05-15",39.169998,40.09,39.099998,40.060001,1386700,39.390339,0.0224672585819736
"82","2015-05-18",40.099998,40.310001,39.700001,40.240002,1159700,39.56733,0.00448322029304371
"81","2015-05-19",40.380001,40.43,40.029999,40.310001,1001900,39.63616,0.00173802644354245
"80","2015-05-20",40.200001,40.330002,39.68,40.139999,1006500,39.469,-0.00422628348142743
"79","2015-05-21",40.43,40.919998,40.25,40.77,1287000,40.08847,0.0155731983757753
"78","2015-05-22",40.759998,40.98,40.380001,40.799999,1139100,40.117967,0.000735540069149693
"77","2015-05-26",40.689999,40.98,39.849998,40.18,1237100,39.508332,-0.0153126975135234
"76","2015-05-27",40.549999,40.619999,39.400002,39.470001,1799700,38.810202,-0.0178284443763348
"75","2015-05-28",39.57,41.32,39.509998,40.919998,3858200,40.23596,0.0360779771971158
"74","2015-05-29",43.98,44.490002,43.119999,43.41,8682800,42.684337,0.059070937103933
"73","2015-06-01",43.740002,44.099998,42.41,43.470001,3292800,42.743336,0.00138123869356919
"72","2015-06-02",43.389999,44.419998,42.77,43.970001,2307500,43.234978,0.0114365379304263
"71","2015-06-03",43.990002,44.310001,43.599998,43.720001,1990300,42.989157,-0.00570191975433301
"70","2015-06-04",44.150002,44.459999,43.869999,44.02,1868000,43.284141,0.00683838991715094
"69","2015-06-05",44.099998,44.25,43.59,44.139999,1492500,43.402134,0.00272230207508644
"68","2015-06-08",44.02,44.279999,43.02,43.049999,1477000,42.678433,-0.0250041705284663
"67","2015-06-09",43.119999,43.450001,42.889999,42.900002,1284200,42.529729,-0.00349033509091898
"66","2015-06-10",43.150002,43.48,42.700001,42.849998,1784700,42.480158,-0.00116627418467492
"65","2015-06-11",43.209999,43.73,42.75,43,1807900,42.628865,0.0034945173242205
"64","2015-06-12",42.919998,43.27,42.689999,42.959999,1334700,42.589209,-0.000930688770420821
"63","2015-06-15",42.869999,43.27,42.32,42.52,1859200,42.153008,-0.0102948734493944
"62","2015-06-16",42.419998,42.650002,41.970001,42.509998,1383000,42.143092,-0.000235258150803023
"61","2015-06-17",42.52,43.23,42.18,43.029999,2165300,42.658605,0.0121582282879634
"60","2015-06-18",43.200001,43.389999,42.860001,43.189999,2020800,42.817224,0.003711440208194
"59","2015-06-19",43.400002,43.82,43,43.09,2339300,42.718088,-0.00231801219135499
"58","2015-06-22",43.25,44.119999,43.009998,43.889999,2540900,43.511183,0.0183955292881624
"57","2015-06-23",44.029999,44.549999,43.84,44.360001,1758500,43.977127,0.0106517041090881
"56","2015-06-24",44.189999,45.5,44.16,44.549999,2421900,44.165486,0.00427394644513153
"55","2015-06-25",44.580002,44.73,43.650002,43.66,1617100,43.283168,-0.0201797803483312
"54","2015-06-26",43.779999,44.139999,43.369999,44.040001,1900900,43.659889,0.00866598343931135
"53","2015-06-29",43.73,43.93,42.759998,42.77,1114700,42.40085,-0.0292614123222919
"52","2015-06-30",43.080002,43.200001,42.77,42.959999,1117700,42.589209,0.00443250468432427
"51","2015-07-01",43.25,44.41,43.16,44.119999,1731400,43.739197,0.026643744796702
"50","2015-07-02",43.810001,44.5,43.5,43.560001,1204600,43.184033,-0.012773850698243
"49","2015-07-06",43.119999,44.349998,42.970001,44.32,1506700,43.937472,0.0172967214174278
"48","2015-07-07",44.290001,46.049999,44.029999,46.029999,2409700,45.632712,0.0378572936651594
"47","2015-07-08",45.77,46.23,45.490002,45.740002,2448000,45.345217,-0.00632010378414928
"46","2015-07-09",46.400002,47.09,45.880001,46.900002,2715600,46.495205,0.0250444857761175
"45","2015-07-10",47.290001,47.34,46.400002,46.959999,1491500,46.554685,0.00127843612896591
