"","Date","Open","High","Low","Close","Volume","Adj.Close","cl_log"
"220","2014-11-06",234.490005,246.690002,228.5,241.220001,15354700,241.220001,0.0434215480130557
"219","2014-11-07",242.190002,242.839996,237.199997,240.199997,5161000,240.199997,-0.00423748714439897
"218","2014-11-10",239.110001,242.880005,236.800003,241.929993,4577200,241.929993,0.00717650202541544
"217","2014-11-11",242.550003,251.820007,242,251.080002,7948800,251.080002,0.0371232222332132
"216","2014-11-12",249.720001,252.339996,245.580002,249.100006,5867400,249.100006,-0.007917175060073
"215","2014-11-13",250.619995,255.75,250.25,251.699997,6233800,251.699997,0.0103834438674724
"214","2014-11-14",250,258.850006,248.5,258.679993,6098000,258.679993,0.0273538592956121
"213","2014-11-17",257.48999,259,252.020004,253.979996,4024200,253.979996,-0.0183362415063154
"212","2014-11-18",255.860001,259.98999,255.509995,257.700012,4473000,257.700012,0.0145406562124769
"211","2014-11-19",250.610001,251.880005,245.600006,247.740005,7914500,247.740005,-0.0394163349155895
"210","2014-11-20",247.949997,250.929993,246,248.710007,3584000,248.710007,0.00390775792497491
"209","2014-11-21",252.210007,252.779999,242.169998,242.779999,7481800,242.779999,-0.0241319078827758
"208","2014-11-24",245.199997,247.600006,240.639999,246.720001,4786500,246.720001,0.0160984150774401
"207","2014-11-25",247.350006,249.720001,246.089996,248.089996,3155900,248.089996,0.00553747300601634
"206","2014-11-26",248.339996,249,246.600006,248.440002,1981200,248.440002,0.00140980830717688
"205","2014-11-28",245.350006,246.690002,242.520004,244.520004,2119700,244.520004,-0.015904254222231
"204","2014-12-01",241.160004,242.470001,229.009995,231.639999,8619400,231.639999,-0.0541126834785593
"203","2014-12-02",234.570007,234.880005,228,231.429993,5867700,231.429993,-0.000907016295701958
"202","2014-12-03",226.25,229.720001,225.5,229.300003,5307700,229.300003,-0.00924621879768775
"201","2014-12-04",228.600006,230.899994,227.809998,228.279999,3855600,228.279999,-0.00445826165923358
"200","2014-12-05",228.669998,229.389999,222.259995,223.710007,6063600,223.710007,-0.0202223397735994
"199","2014-12-08",221.539993,224.860001,212.339996,214.360001,9225600,214.360001,-0.0426937522226237
"198","2014-12-09",209.339996,217.729996,204.270004,216.889999,9431500,216.889999,0.0117334586721847
"197","2014-12-10",214.130005,216.770004,207.699997,209.839996,7314100,209.839996,-0.0330449914674081
"196","2014-12-11",210.529999,215.429993,208.229996,208.880005,6694400,208.880005,-0.0045853681684135
"195","2014-12-12",204.820007,211.679993,204.5,207,7173800,207,-0.00904115506269291
"194","2014-12-15",209.289993,209.800003,202.669998,204.039993,5218300,204.039993,-0.0144027745176424
"193","2014-12-16",200.889999,203.679993,195.369995,197.809998,8426100,197.809998,-0.0310090548304544
"192","2014-12-17",193.059998,206.649994,192.649994,205.820007,7367800,205.820007,0.0396950705009732
"191","2014-12-18",212.380005,218.440002,211.800003,218.259995,7483300,218.259995,0.0586849553582404
"190","2014-12-19",220.190002,220.399994,214.5,219.289993,6910500,219.289993,0.00470803305125822
"189","2014-12-22",220,224.059998,218.259995,222.600006,4799400,222.600006,0.014981442967878
"188","2014-12-23",223.809998,224.320007,219.520004,220.970001,4505700,220.970001,-0.00734951557310731
"187","2014-12-24",219.770004,222.5,219.25,222.259995,1332200,222.259995,0.00582089503880993
"186","2014-12-26",221.509995,228.5,221.5,227.820007,3327000,227.820007,0.0247080289364527
"185","2014-12-29",226.899994,227.910004,224.020004,225.710007,2802500,225.710007,-0.00930485374086557
"184","2014-12-30",223.990005,225.649994,221.399994,222.229996,2903200,222.229996,-0.0155381568629047
"183","2014-12-31",223.089996,225.679993,222.25,222.410004,2402100,222.410004,0.000809679785148185
"182","2015-01-02",222.869995,223.25,213.259995,219.309998,4764400,219.309998,-0.0140362984792528
"181","2015-01-05",214.550003,216.5,207.160004,210.089996,5368500,210.089996,-0.0429502536038258
"180","2015-01-06",210.059998,214.199997,204.210007,211.279999,6261900,211.279999,0.00564827195974452
"179","2015-01-07",213.350006,214.779999,209.779999,210.949997,2968400,210.949997,-0.00156313890685298
"178","2015-01-08",212.809998,213.800003,210.009995,210.619995,3442500,210.619995,-0.00156558613595324
"177","2015-01-09",208.919998,209.979996,204.960007,206.660004,4668300,206.660004,-0.0189805880713432
"176","2015-01-12",203.050003,204.470001,199.25,202.210007,5944200,202.210007,-0.0217681541765571
"175","2015-01-13",203.320007,207.610001,200.910004,204.25,4477300,204.25,0.0100379377749977
"174","2015-01-14",185.830002,195.199997,185,192.690002,11551900,192.690002,-0.0582620434229357
"173","2015-01-15",194.490005,195.75,190,191.869995,5216500,191.869995,-0.00426465700648025
"172","2015-01-16",190.699997,194.490005,189.649994,193.070007,3603200,193.070007,0.00623482039330841
"171","2015-01-20",193.869995,194.119995,187.039993,191.929993,4503200,191.929993,-0.0059221679578491
"170","2015-01-21",189.550003,198.679993,189.509995,196.570007,4153000,196.570007,0.0238879518342747
"169","2015-01-22",197,203.240005,195.199997,201.619995,4116900,201.619995,0.0253660752462376
"168","2015-01-23",200.289993,203.5,198.330002,201.289993,3438600,201.289993,-0.00163809328942492
"167","2015-01-26",201.830002,208.619995,201.050003,206.550003,3234500,206.550003,0.0257959088298587
"166","2015-01-27",204.419998,208.029999,203.300003,205.979996,2781000,205.979996,-0.00276347108880733
"165","2015-01-28",206.110001,206.369995,198.419998,199.369995,3149600,199.369995,-0.0326166875025581
"164","2015-01-29",201.070007,205.979996,196.5,205.199997,3548100,205.199997,0.0288227289009951
"163","2015-01-30",203.960007,207.470001,203,203.600006,3007000,203.600006,-0.00782778453081586
"162","2015-02-02",203.970001,211.949997,203.300003,210.940002,4149200,210.940002,0.0354164281839219
"161","2015-02-03",213.220001,220.369995,211.270004,218.360001,4826200,218.360001,0.034571339163313
"160","2015-02-04",218.289993,221.479996,216.800003,218.550003,3305400,218.550003,0.000869753543009203
"159","2015-02-05",219.880005,225.479996,219.639999,220.990005,3522900,220.990005,0.0111026392145121
"158","2015-02-06",222,223.399994,216.5,217.360001,3233200,217.360001,-0.0165625045319166
"157","2015-02-09",215.380005,217.929993,211.990005,217.479996,3472400,217.479996,0.000551904166468946
"156","2015-02-10",217.550003,220.5,215,216.289993,5390500,216.289993,-0.00548680644396986
"155","2015-02-11",212.210007,214.740005,207.279999,212.800003,9769100,212.800003,-0.0162672958760204
"154","2015-02-12",193.570007,203.089996,193.279999,202.880005,15649600,202.880005,-0.0477380756712624
"153","2015-02-13",202.899994,205.990005,200.910004,203.770004,6191000,203.770004,0.00437723054884868
"152","2015-02-17",205.699997,205.699997,201.5,204.350006,3979600,204.350006,0.00284231292885579
"151","2015-02-18",204.169998,206.169998,202.600006,204.460007,2713600,204.460007,0.000538152193717068
"150","2015-02-19",205,212.440002,203.75,211.710007,5154100,211.710007,0.0348450551795522
"149","2015-02-20",210.779999,217.600006,209.809998,217.110001,5982100,217.110001,0.0251866954071612
"148","2015-02-23",215.660004,218.199997,206.330002,207.339996,8499800,207.339996,-0.0460442035491244
"147","2015-02-24",207.289993,207.289993,201.699997,204.110001,6603600,204.110001,-0.0157008694977114
"146","2015-02-25",204.940002,207.139999,202.580002,203.759995,3909500,203.759995,-0.00171626297274198
"145","2015-02-26",204,211.089996,202.220001,207.190002,6472900,207.190002,0.0166934501928382
"144","2015-02-27",206.899994,208.550003,202.800003,203.339996,3882100,203.339996,-0.018756821149838
"143","2015-03-02",202.699997,203.339996,195.830002,197.330002,7922100,197.330002,-0.0300019708588879
"142","2015-03-03",196.809998,200.240005,195.320007,199.559998,4432300,199.559998,0.0112374686541472
"141","2015-03-04",199.25,202.520004,197.210007,202.440002,4222000,202.440002,0.0143286232545594
"140","2015-03-05",202.850006,206.190002,200.149994,200.630005,4877000,200.630005,-0.00898111561174101
"139","2015-03-06",199.210007,200.75,192.149994,193.880005,6712400,193.880005,-0.0342230038472837
"138","2015-03-09",194.389999,194.490005,188.25,190.880005,6736700,190.880005,-0.0155944522222495
"137","2015-03-10",188.460007,193.5,187.600006,190.320007,5579700,190.320007,-0.0029380817692121
"136","2015-03-11",191.149994,196.179993,191.009995,193.740005,4974900,193.740005,0.0178101770311607
"135","2015-03-12",193.75,194.449997,189.75,191.070007,4149300,191.070007,-0.0138771901188508
"134","2015-03-13",188.949997,191.75,187.320007,188.679993,5434300,188.679993,-0.0125874683709627
"133","2015-03-16",192,195.910004,189.800003,195.699997,5628800,195.699997,0.0365304377562356
"132","2015-03-17",195.429993,198.710007,193.940002,194.729996,4894100,194.729996,-0.00496889590021988
"131","2015-03-18",194.960007,200.880005,193.110001,200.710007,4820900,200.710007,0.0302471518753662
"130","2015-03-19",202,204.589996,194.529999,195.649994,8475200,195.649994,-0.0255337970581771
"129","2015-03-20",197.449997,198.990005,195.619995,198.080002,4269500,198.080002,0.0123436816037483
"128","2015-03-23",198.5,200.5,197.470001,199.630005,2631600,199.630005,0.00779467863773587
"127","2015-03-24",201.580002,203.789993,199.75,201.720001,3649900,201.720001,0.0104149239349934
"126","2015-03-25",198.270004,198.589996,192.699997,194.300003,5730400,194.300003,-0.0374772303424557
"125","2015-03-26",193.919998,194.789993,189.699997,190.410004,4128000,190.410004,-0.0202237088296473
"124","2015-03-27",189.070007,189.289993,181.399994,185,8604900,185,-0.0288238379154633
"123","2015-03-30",185.850006,192.25,181.800003,190.570007,10089500,190.570007,0.0296637927938687
"122","2015-03-31",193.529999,193.759995,188.410004,188.770004,5026600,188.770004,-0.00949025390174363
"121","2015-04-01",188.699997,192.300003,186.050003,187.589996,3794600,187.589996,-0.006270655046232
